sectors,n_sectors,n_favored,p_one_sided,median_gap_diff_pts,rank,contains_paper_core
AI+Crypto+Data/AI+SaaS,4,7,0.6519533303451239,-0.20000000000000018,1262,False
AI+Crypto+Data/AI+Quantum+Robotics+SaaS+Semiconductors,7,10,0.6519533303451239,-6.700000000000006,1263,False
AI+Logistics+Quantum+SaaS+Semiconductors,5,7,0.6519533303451239,-0.20000000000000018,1264,False
Data/AI+Energy+FinTech+Logistics,4,7,0.6519533303451239,-6.727777777777776,1265,False
Energy+FinTech+Logistics+Robotics+Semiconductors,5,7,0.6519533303451239,-6.500000000000005,1266,False
AI+Crypto+Energy+Quantum+Semiconductors,5,7,0.6519533303451239,-0.20000000000000018,1267,False
Defense+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,7,10,0.6519533303451239,-0.2684210526315729,1268,False
AI+Crypto+Robotics+SaaS+Semiconductors,5,7,0.6519533303451239,-0.0861111111111148,1269,False
Crypto+Data/AI+Robotics,3,4,0.654146652612408,-8.913888888888893,1270,False
AI+Crypto+Data/AI+FinTech+Logistics+Robotics+SaaS+Semiconductors,8,13,0.654146652612408,3.5587926509186234,1271,False
AI+Crypto+Defense+Energy+FinTech+Logistics+Quantum+Robotics,8,13,0.654146652612408,-10.086111111111112,1272,False
Data/AI+Logistics+Quantum,3,4,0.654146652612408,-9.382309941520466,1273,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Quantum+Semiconductors,8,13,0.654146652612408,-2.2078740157480348,1274,False
Crypto+Defense+SaaS,3,4,0.654146652612408,-13.567125984251959,1275,False
Logistics+Quantum+Robotics+Semiconductors,4,4,0.654146652612408,-9.268421052631581,1276,False
Crypto+Defense+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,8,11,0.6562542755094518,-6.500000000000005,1277,False
Crypto+Data/AI+Defense+FinTech+Logistics+Robotics+SaaS,7,11,0.6562542755094518,-6.500000000000005,1278,False
FinTech+Logistics+Quantum+Semiconductors,4,6,0.6562542755094518,-0.2684210526315729,1279,False
AI+Energy+Quantum+Robotics,4,6,0.6562542755094518,-6.700000000000006,1280,False
AI+Data/AI+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,11,0.6562542755094518,-10.80000000000001,1281,False
Crypto+FinTech+Robotics+Semiconductors,4,6,0.6562542755094518,0.20000000000000018,1282,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum,7,11,0.6562542755094518,-6.727777777777776,1283,False
Crypto+Data/AI+FinTech,3,6,0.6562542755094518,0.0861111111111148,1284,False
FinTech+SaaS+Semiconductors,3,5,0.6634493946104321,6.700000000000006,1285,False
AI+Crypto+Logistics,3,5,0.6634493946104321,-0.20000000000000018,1286,False
AI+Crypto+Defense+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,12,0.6634493946104321,-6.700000000000006,1287,False
AI+Crypto+Data/AI+Defense+Energy+Logistics+Quantum+SaaS,8,12,0.6634493946104321,-6.813888888888892,1288,True
Crypto+Data/AI+Defense+Quantum+Robotics+SaaS,6,8,0.667593689526127,-8.913888888888893,1289,False
AI+Crypto+FinTech+SaaS+Semiconductors,5,9,0.667593689526127,8.913888888888893,1290,False
AI+Energy+FinTech+Quantum,4,8,0.667593689526127,6.500000000000005,1291,False
Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS,7,9,0.667593689526127,-9.027777777777779,1292,False
AI+FinTech+Logistics+Quantum+Robotics,5,9,0.667593689526127,-2.0939851268591494,1293,False
AI+FinTech+Robotics+SaaS,4,8,0.667593689526127,6.727777777777776,1294,False
Crypto+Data/AI+Energy+Logistics+Robotics+Semiconductors,6,7,0.6698229644284641,-9.027777777777779,1295,False
AI+Energy+FinTech+Logistics+SaaS+Semiconductors,6,10,0.6698229644284641,6.500000000000005,1296,False
Crypto+Defense+Energy+Logistics+SaaS+Semiconductors,6,7,0.6698229644284641,-7.4368421052631515,1297,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum+SaaS+Semiconductors,8,10,0.6698229644284641,-9.382309941520466,1298,False
AI+Crypto+FinTech+Logistics+Quantum+Semiconductors,6,10,0.6698229644284641,6.500000000000005,1299,False
Energy+Quantum+Semiconductors,3,3,0.6704763881016557,-18.033333333333324,1300,False
Robotics+SaaS+Semiconductors,3,3,0.6704763881016557,-6.500000000000005,1301,False
Data/AI+SaaS,2,3,0.6704763881016557,-6.727777777777776,1302,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics,6,11,0.6745615772115421,-2.2078740157480348,1303,False
Crypto+Defense+Logistics+Quantum+Robotics,5,6,0.6745615772115421,-9.268421052631581,1304,False
Crypto+Data/AI+Logistics+Quantum+Semiconductors,5,6,0.6745615772115421,-9.382309941520466,1305,False
Defense+Energy+Logistics+Robotics+SaaS,5,6,0.6745615772115421,-9.268421052631581,1306,False
AI+Data/AI+FinTech+Quantum+Robotics+SaaS,6,11,0.6745615772115421,-1.7394529631164617,1307,False
Data/AI+Energy+Logistics+SaaS+Semiconductors,5,6,0.6745615772115421,-9.382309941520466,1308,False
AI+Crypto+Energy+FinTech+Logistics+Robotics+Semiconductors,7,11,0.6745615772115421,-2.0939851268591494,1309,False
Crypto+Data/AI+Defense+Energy+FinTech+Quantum+Robotics+SaaS+Semiconductors,9,13,0.6747935253205976,-6.500000000000005,1310,False
Crypto+Defense+Robotics+SaaS,4,5,0.6824755552741326,-6.500000000000005,1311,False
Data/AI+Logistics+Quantum+Robotics,4,5,0.6824755552741326,-9.027777777777779,1312,False
AI+Crypto+Data/AI+FinTech+Quantum+SaaS+Semiconductors,7,12,0.6824755552741326,6.500000000000005,1313,False
Defense+Logistics+Quantum+SaaS,4,5,0.6824755552741326,-7.4368421052631515,1314,False
AI+Crypto+Defense+FinTech+Quantum+Robotics+SaaS,7,12,0.6824755552741326,6.727777777777776,1315,False
Crypto+Data/AI+SaaS+Semiconductors,4,5,0.6824755552741326,-6.727777777777776,1316,False
Crypto+Defense+Energy+Quantum,4,5,0.6824755552741326,-18.033333333333324,1317,False
AI+Crypto+Defense+Logistics+Quantum+SaaS,6,9,0.6848910950303622,-0.20000000000000018,1318,False
AI+Crypto+Data/AI+Robotics+SaaS,5,8,0.6848910950303622,-6.700000000000006,1319,False
AI+Crypto+Energy+Quantum+Robotics+Semiconductors,6,8,0.6848910950303622,-6.700000000000006,1320,False
AI+Data/AI+Logistics+Quantum+SaaS,5,8,0.6848910950303622,-6.813888888888892,1321,False
Defense+Energy+FinTech+Logistics+SaaS,5,8,0.6848910950303622,-0.2684210526315729,1322,False
Crypto+Defense+FinTech+Logistics+Quantum,5,8,0.6848910950303622,-0.2684210526315729,1323,False
Data/AI+Energy+FinTech+Logistics+Robotics,5,8,0.6848910950303622,-8.913888888888893,1324,False
AI+Data/AI+Energy+Logistics+Robotics+SaaS,6,9,0.6848910950303622,-10.80000000000001,1325,False
AI+Crypto+Data/AI+Logistics+Quantum+Robotics,6,9,0.6848910950303622,-10.80000000000001,1326,False
Crypto+Defense+Energy+FinTech+Logistics+Robotics,6,9,0.6848910950303622,-6.500000000000005,1327,False
AI+Logistics+Quantum+Robotics+SaaS+Semiconductors,6,8,0.6848910950303622,-6.700000000000006,1328,False
Crypto+Data/AI+Energy+FinTech+Logistics+Semiconductors,6,9,0.6848910950303622,-6.727777777777776,1329,False
AI+Crypto+Data/AI+Energy+Quantum,5,8,0.6848910950303622,-6.813888888888892,1330,False
Data/AI+FinTech+Quantum+Robotics+SaaS+Semiconductors,6,9,0.6848910950303622,-6.500000000000005,1331,False
Crypto+Data/AI+Defense+FinTech+Quantum+SaaS,6,10,0.6873133660202011,0.0861111111111148,1332,False
Crypto+Defense+FinTech+Quantum+Robotics+SaaS+Semiconductors,7,10,0.6873133660202011,0.20000000000000018,1333,False
AI+Energy+Quantum+SaaS+Semiconductors,5,7,0.6873133660202011,-0.20000000000000018,1334,False
Crypto+Data/AI+FinTech+Robotics,4,7,0.6873133660202011,-6.500000000000005,1335,False
Crypto+Defense+FinTech+SaaS,4,7,0.6873133660202011,6.700000000000006,1336,False
AI+Crypto+Defense+Energy+Logistics+Robotics+SaaS,7,10,0.6873133660202011,-6.700000000000006,1337,False
AI+Crypto+Data/AI+Energy+Logistics+SaaS+Semiconductors,7,10,0.6873133660202011,-6.813888888888892,1338,False
FinTech+Logistics+Quantum+Robotics+Semiconductors,5,7,0.6873133660202011,-6.500000000000005,1339,False
Data/AI+FinTech+Logistics+Quantum,4,7,0.6873133660202011,-6.727777777777776,1340,False
Crypto+Data/AI+Defense+Energy+FinTech+Robotics+SaaS,7,11,0.6924570831315718,-6.500000000000005,1341,False
Data/AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS,7,11,0.6924570831315718,-6.727777777777776,1342,False
Data/AI+FinTech+SaaS,3,6,0.6924570831315718,0.0861111111111148,1343,False
Energy+FinTech+Quantum+Semiconductors,4,6,0.6924570831315718,-5.566666666666658,1344,False
Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,8,11,0.6924570831315718,-6.500000000000005,1345,False
AI+Crypto+Logistics+Robotics,4,6,0.6924570831315718,-6.700000000000006,1346,False
FinTech+Robotics+SaaS+Semiconductors,4,6,0.6924570831315718,0.20000000000000018,1347,False
Data/AI+Energy+Quantum,3,4,0.6949172256795997,-14.680555555555552,1348,False
AI+Data/AI+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,8,13,0.6949172256795997,-2.2078740157480348,1349,False
AI+Crypto+Data/AI+Energy+FinTech+Robotics+SaaS+Semiconductors,8,13,0.6949172256795997,-1.7394529631164617,1350,False
Data/AI+Robotics+SaaS,3,4,0.6949172256795997,-8.913888888888893,1351,False
Energy+Quantum+Robotics+Semiconductors,4,4,0.6949172256795997,-14.566666666666666,1352,False
AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS,8,13,0.6949172256795997,-10.086111111111112,1353,False
AI+Crypto+Data/AI+Defense+Energy+FinTech+Quantum+Robotics+SaaS,9,15,0.6991889207148513,-9.731578947368426,1354,True
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics,8,12,0.7010314967873778,-8.913888888888893,1355,False
AI+Crypto+Energy,3,5,0.7010314967873778,-0.20000000000000018,1356,False
AI+Logistics+SaaS,3,5,0.7010314967873778,-0.20000000000000018,1357,False
AI+Energy+FinTech+Quantum+Robotics,5,9,0.7017922919742728,-2.0939851268591494,1358,False
AI+Crypto+FinTech+Logistics,4,8,0.7017922919742728,6.500000000000005,1359,False
Crypto+Data/AI+Defense+Energy+Logistics+SaaS,6,8,0.7017922919742728,-9.382309941520466,1360,False
Crypto+Defense+Energy+Logistics+Robotics+SaaS+Semiconductors,7,8,0.7017922919742728,-9.268421052631581,1361,False
Data/AI+Energy+Logistics+Robotics+SaaS+Semiconductors,6,7,0.7043918298964544,-9.027777777777779,1362,False
AI+Crypto+Data/AI+FinTech+SaaS,5,10,0.7043918298964544,6.500000000000005,1363,False
Crypto+Data/AI+Logistics+Quantum+Robotics+Semiconductors,6,7,0.7043918298964544,-9.027777777777779,1364,False
AI+Crypto+Energy+FinTech+Quantum+Semiconductors,6,10,0.7043918298964544,6.500000000000005,1365,False
AI+FinTech+Logistics+Quantum+SaaS+Semiconductors,6,10,0.7043918298964544,6.500000000000005,1366,False
AI+Crypto+FinTech+Robotics+SaaS+Semiconductors,6,10,0.7043918298964544,6.727777777777776,1367,False
Crypto+Defense+Logistics+Quantum+SaaS+Semiconductors,6,7,0.7043918298964544,-7.4368421052631515,1368,False
AI+Crypto+Data/AI+FinTech+Logistics+Quantum,6,11,0.7099058927931343,-2.2078740157480348,1369,False
Crypto+Defense+Energy+Quantum+Robotics,5,6,0.7099058927931343,-14.566666666666666,1370,False
Data/AI+Logistics+Quantum+SaaS+Semiconductors,5,6,0.7099058927931343,-9.382309941520466,1371,False
AI+Crypto+FinTech+Logistics+Quantum+Robotics+Semiconductors,7,11,0.7099058927931343,-2.0939851268591494,1372,False
Crypto+Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS+Semiconductors,9,11,0.7099058927931343,-9.027777777777779,1373,False
Crypto+Data/AI+Energy+Quantum+Semiconductors,5,6,0.7099058927931343,-14.680555555555552,1374,False
Defense+Logistics+Quantum+Robotics+SaaS,5,6,0.7099058927931343,-9.268421052631581,1375,False
Crypto+Data/AI+Robotics+SaaS+Semiconductors,5,6,0.7099058927931343,-8.913888888888893,1376,False
AI+Data/AI+Energy+FinTech+Logistics+SaaS,6,11,0.7099058927931343,-2.2078740157480348,1377,False
AI+Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,7,11,0.7099058927931343,-2.0939851268591494,1378,False
AI+Crypto+Data/AI+Defense+Energy+Logistics+Quantum+Robotics+SaaS,9,13,0.7144681862156789,-10.80000000000001,1379,True
FinTech+Logistics,2,4,0.7144681862156789,-0.2684210526315729,1380,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Quantum+Robotics+Semiconductors,9,14,0.7147429172573452,-10.715748031496076,1381,False
Crypto+Logistics+Semiconductors,3,3,0.7147429172573452,-7.4368421052631515,1382,False
AI+Crypto+Defense+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,9,14,0.7147429172573452,6.500000000000005,1383,False
Data/AI+Energy+FinTech+Logistics+SaaS+Semiconductors,6,9,0.7182681335670684,-6.727777777777776,1384,False
Defense+FinTech+Logistics+Quantum+SaaS,5,8,0.7182681335670684,-0.2684210526315729,1385,False
Crypto+Defense+Energy+FinTech+Quantum,5,8,0.7182681335670684,-5.566666666666658,1386,False
AI+Crypto+Defense+Energy+Quantum+SaaS,6,9,0.7182681335670684,-0.20000000000000018,1387,False
AI+Crypto+Data/AI+Energy+Quantum+Robotics,6,9,0.7182681335670684,-10.80000000000001,1388,False
Defense+Energy+FinTech+Logistics+Robotics+SaaS,6,9,0.7182681335670684,-6.500000000000005,1389,False
Crypto+Data/AI+FinTech+SaaS+Semiconductors,5,8,0.7182681335670684,0.0861111111111148,1390,False
AI+Data/AI+Energy+Quantum+SaaS,5,8,0.7182681335670684,-6.813888888888892,1391,False
AI+Data/AI+Logistics+Quantum+Robotics+SaaS,6,9,0.7182681335670684,-10.80000000000001,1392,False
Crypto+Defense+FinTech+Logistics+Quantum+Robotics,6,9,0.7182681335670684,-6.500000000000005,1393,False
Crypto+Defense+FinTech+Robotics+SaaS,5,8,0.7182681335670684,0.20000000000000018,1394,False
Crypto+Data/AI+FinTech+Logistics+Quantum+Semiconductors,6,9,0.7182681335670684,-6.727777777777776,1395,False
Data/AI+FinTech+Logistics+Quantum+Robotics,5,8,0.7182681335670684,-8.913888888888893,1396,False
AI+Energy+Quantum+Robotics+SaaS+Semiconductors,6,8,0.7182681335670684,-6.700000000000006,1397,False
Defense+Energy+Quantum+SaaS,4,5,0.7190785897875732,-18.033333333333324,1398,False
AI+Crypto+Defense+Energy+FinTech+Logistics+SaaS,7,12,0.7190785897875732,6.500000000000005,1399,False
AI+Crypto+Data/AI+Energy+FinTech+Logistics+Robotics,7,12,0.7190785897875732,-10.715748031496076,1400,False
Data/AI+Energy+Quantum+Robotics,4,5,0.7190785897875732,-9.027777777777779,1401,False
Data/AI+Energy+FinTech+Quantum,4,7,0.721028359304203,-6.727777777777776,1402,False
AI+Crypto+Logistics+SaaS+Semiconductors,5,7,0.721028359304203,-0.20000000000000018,1403,False
Crypto+Data/AI+Energy+FinTech+Logistics+Robotics+Semiconductors,7,10,0.721028359304203,-8.913888888888893,1404,False
Data/AI+FinTech+Robotics+SaaS,4,7,0.721028359304203,-6.500000000000005,1405,False
Crypto+Defense+Energy+FinTech+Logistics+SaaS+Semiconductors,7,10,0.721028359304203,-0.2684210526315729,1406,False
Energy+FinTech+Quantum+Robotics+Semiconductors,5,7,0.721028359304203,-6.500000000000005,1407,False
AI+Crypto+Data/AI+Logistics+Quantum+SaaS+Semiconductors,7,10,0.721028359304203,-6.813888888888892,1408,False
AI+Crypto+Defense+Logistics+Quantum+Robotics+SaaS,7,10,0.721028359304203,-6.700000000000006,1409,False
AI+Energy+Logistics+Quantum,4,6,0.7268762042154113,-7.1684210526315795,1410,False
AI+Logistics+Robotics+SaaS,4,6,0.7268762042154113,-6.700000000000006,1411,False
AI+Crypto+Energy+Robotics,4,6,0.7268762042154113,-6.700000000000006,1412,False
Crypto+Data/AI+Defense+FinTech+Quantum+Robotics+SaaS,7,11,0.7268762042154113,-6.500000000000005,1413,False
Crypto+FinTech+Logistics+Semiconductors,4,6,0.7268762042154113,-0.2684210526315729,1414,False
AI+Crypto+Data/AI+Energy+Logistics+Robotics+SaaS+Semiconductors,8,11,0.7268762042154113,-10.80000000000001,1415,False
Crypto+Logistics+Robotics+Semiconductors,4,4,0.7334018670229603,-9.268421052631581,1416,False
AI+Crypto+Data/AI+FinTech+Quantum+Robotics+SaaS+Semiconductors,8,13,0.7334018670229603,-1.7394529631164617,1417,False
Crypto+Data/AI+Logistics,3,4,0.7334018670229603,-9.382309941520466,1418,False
AI+Crypto+FinTech+Logistics+Robotics,5,9,0.7342921507743364,-2.0939851268591494,1419,False
AI+FinTech+Logistics+SaaS,4,8,0.7342921507743364,6.500000000000005,1420,False
Crypto+Defense+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,8,0.7342921507743364,-9.268421052631581,1421,False
Crypto+Data/AI+Defense+Energy+Logistics+Robotics+SaaS,7,9,0.7342921507743364,-9.027777777777779,1422,False
Crypto+Data/AI+Defense+Logistics+Quantum+SaaS,6,8,0.7342921507743364,-9.382309941520466,1423,False
AI+Crypto+Energy+FinTech,4,8,0.7342921507743364,6.500000000000005,1424,False
AI+Energy+SaaS,3,5,0.7365820512950709,-0.20000000000000018,1425,False
Data/AI+Defense+Energy+FinTech+Logistics+Quantum+Robotics+SaaS,8,12,0.7365820512950709,-8.913888888888893,1426,False
FinTech+Logistics+Robotics,3,5,0.7365820512950709,-6.500000000000005,1427,False
AI+Crypto+Quantum,3,5,0.7365820512950709,-0.20000000000000018,1428,False
AI+Energy+FinTech+Quantum+SaaS+Semiconductors,6,10,0.7371958105890293,6.500000000000005,1429,False
Data/AI+Logistics+Quantum+Robotics+SaaS+Semiconductors,6,7,0.7371958105890293,-9.027777777777779,1430,False
Crypto+Data/AI+Energy+Quantum+Robotics+Semiconductors,6,7,0.7371958105890293,-9.027777777777779,1431,False
Crypto+Defense+Energy+Quantum+SaaS+Semiconductors,6,7,0.7371958105890293,-18.033333333333324,1432,False
AI+Crypto+Data/AI+Energy+FinTech+Quantum,6,11,0.7433394704529286,-2.2078740157480348,1433,False
AI+FinTech+Logistics+Quantum+Robotics+SaaS+Semiconductors,7,11,0.7433394704529286,-2.0939851268591494,1434,False
AI+Crypto+Data/AI+FinTech+Robotics+SaaS,6,11,0.7433394704529286,-1.7394529631164617,1435,False
AI+Crypto+Energy+FinTech+Quantum+Robotics+Semiconductors,7,11,0.7433394704529286,-2.0939851268591494,1436,False
Defense+Energy+Quantum+Robotics+SaaS,5,6,0.7433394704529286,-14.566666666666666,1437,False
AI+Data/AI+FinTech+Logistics+Quantum+SaaS,6,11,0.7433394704529286,-2.2078740157480348,1438,False
Data/AI+Energy+Quantum+SaaS+Semiconductors,5,6,0.7433394704529286,-14.680555555555552,1439,False
Logistics+Robotics,2,2,0.748963567489547,-9.268421052631581,1440,False
AI+Crypto+Logistics+Robotics+SaaS+Semiconductors,6,8,0.7498406632730328,-6.700000000000006,1441,False
AI+Crypto+Energy+Logistics+Quantum+Semiconductors,6,8,0.7498406632730328,-7.1684210526315795,1442,False
Crypto+Data/AI+Energy+FinTech+Quantum+Semiconductors,6,9,0.7498406632730328,-6.727777777777776,1443,False
Crypto+Data/AI+FinTech+Robotics+SaaS+Semiconductors,6,9,0.7498406632730328,-6.500000000000005,1444,False
AI+Crypto+Data/AI+Logistics+SaaS,5,8,0.7498406632730328,-6.813888888888892,1445,False
AI+Data/AI+Energy+Quantum+Robotics+SaaS,6,9,0.7498406632730328,-10.80000000000001,1446,False
Defense+Energy+FinTech+Quantum+SaaS,5,8,0.7498406632730328,-5.566666666666658,1447,False
Data/AI+Energy+FinTech+Quantum+Robotics,5,8,0.7498406632730328,-8.913888888888893,1448,False
Crypto+Defense+Energy+FinTech+Quantum+Robotics,6,9,0.7498406632730328,-6.500000000000005,1449,False
Defense+FinTech+Logistics+Quantum+Robotics+SaaS,6,9,0.7498406632730328,-6.500000000000005,1450,False
Data/AI+FinTech+Logistics+Quantum+SaaS+Semiconductors,6,9,0.7498406632730328,-6.727777777777776,1451,False
Crypto+Data/AI+Defense+Energy+FinTech+Logistics+Quantum+SaaS+Semiconductors,9,13,0.7516790263927529,-6.727777777777776,1452,False
Energy+FinTech,2,4,0.7516790263927529,-5.566666666666658,1453,False
AI+Crypto+Energy+SaaS+Semiconductors,5,7,0.7528700072841155,-0.20000000000000018,1454,False
Crypto+Defense+FinTech+Logistics+Quantum+SaaS+Semiconductors,7,10,0.7528700072841155,-0.2684210526315729,1455,False
AI+Energy+Logistics+Quantum+Robotics,5,7,0.7528700072841155,-10.80000000000001,1456,False
Crypto+FinTech+Logistics+Robotics+Semiconductors,5,7,0.7528700072841155,-6.500000000000005,1457,False
AI+Crypto+Data/AI+Energy+Quantum+SaaS+Semiconductors,7,10,0.7528700072841155,-6.813888888888892,1458,False
Crypto+Data/AI+FinTech+Logistics+Quantum+Robotics+Semiconductors,7,10,0.7528700072841155,-8.913888888888893,1459,False
Crypto+Data/AI+FinTech+Logistics,4,7,0.7528700072841155,-6.727777777777776,1460,False
AI+Crypto+Defense+Energy+Quantum+Robotics+SaaS,7,10,0.7528700072841155,-6.700000000000006,1461,False
Data/AI+Energy+FinTech+Logistics+Robotics+SaaS+Semiconductors,7,10,0.7528700072841155,-8.913888888888893,1462,False
AI+Crypto+Data/AI+FinTech+Logistics+Quantum+Robotics,7,12,0.7535111196062507,-10.715748031496076,1463,False
Crypto+Data/AI+Logistics+Robotics,4,5,0.7535111196062507,-9.027777777777779,1464,False
Crypto+Defense+Logistics+SaaS,4,5,0.7535111196062507,-7.4368421052631515,1465,False
AI+Crypto+Defense+FinTech+Logistics+Quantum+SaaS,7,12,0.7535111196062507,6.500000000000005,1466,False
