company,security,acquired,acquired_last,lots_spanned,cost,value,markup_pct,shares,in_thousands,doc,cost_per_share,mark_per_share,filer,cik,adsh,form,file_date,period
Anthropic,"Anthropic, Inc., Series C-1*(a)(b)",3/31/23,3/31/23,1,1049998.0,4996385.0,375.84709685161306,89078.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390025029197/ea0233699-01_ncsrs.htm,11.787399806910797,56.08999977547767,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-25-029197,N-CSRS,2025-04-07,2025-01-31
Anthropic,"Anthropic, Inc., Series C-1*(a)(b)",3/31/23,3/31/23,1,1049998.0,5255602.0,400.534477208528,89078.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390025097285/ea0254858-01_ncsr.htm,11.787399806910797,59.0,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-25-097285,N-CSR,2025-10-08,2025-07-31
Anthropic,"Anthropic, Inc., Series C-1*(a)(b)",3/31/23,3/31/23,1,1049998.0,13790878.0,1213.4194541322936,89078.0,False,https://www.sec.gov/Archives/edgar/data/1905088/000121390026041819/ea0279145-01_ncsrs.htm,11.787399806910797,154.81800220031883,ARK Venture Fund  (CIK 0001905088),0001905088,0001213900-26-041819,N-CSRS,2026-04-09,2026-01-31
Anthropic,"Anthropic, PBC (a)(b)",3/26/2026,3/26/2026,1,24965000.0,56745000.0,127.29821750450631,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526327698/8deec046d418478.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-327698,N-CSRS,2026-07-31,2026-05-31
Anthropic,"Anthropic, PBC, Class F,  preferred shares (a)(b)",8/29/2025,8/29/2025,1,86525000.0,154007000.0,77.99133198497543,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,48913000.0,204376000.0,317.8357491873326,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526327698/8deec046d418478.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-327698,N-CSRS,2026-07-31,2026-05-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,86525000.0,154007000.0,77.99133198497543,,True,https://www.sec.gov/Archives/edgar/data/756913/000075691326000008/8de7a0eecd56ac8.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0000756913-26-000008,N-CSR,2026-03-05,2025-12-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,86525000.0,154007000.0,77.99133198497543,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312526095923/d17207dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-26-095923,N-CSR,2026-03-06,2025-12-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,86525000.0,154007000.0,77.99133198497543,,True,https://www.sec.gov/Archives/edgar/data/729528/000119312526098108/8de78894a4877db.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001193125-26-098108,N-CSR,2026-03-09,2025-12-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,86525000.0,154007000.0,77.99133198497543,,True,https://www.sec.gov/Archives/edgar/data/933691/000199937126004778/jnlst-ncsr_123125part2of2.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001999371-26-004778,N-CSR,2026-03-02,2025-12-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,403109000.0,741024000.0,83.82720306418364,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312526195253/8dea0ac98b6ba57.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-26-195253,N-CSRS,2026-04-30,2026-02-28
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(d)",8/29/2025,8/29/2025,1,403110000.0,403109000.0,-0.000248071246067294,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312525260203/8de157439e338b7.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-25-260203,N-CSR,2025-10-31,2025-08-31
Anthropic,"Anthropic, PBC, Class G-1, preferred shares (a)(b)",1/27/2026,1/27/2026,1,98961000.0,224936000.0,127.2976222956518,,True,https://www.sec.gov/Archives/edgar/data/719608/000119312526327698/8deec046d418478.htm,,,NEW ECONOMY FUND  (CIK 0000719608),0000719608,0001193125-26-327698,N-CSRS,2026-07-31,2026-05-31
Anthropic,"Anthropic, PBC, Class G-1, preferred shares (a)(b)",1/27/2026,2/12/2026,2,1315269000.0,1315269000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/44201/000119312526195253/8dea0ac98b6ba57.htm,,,GROWTH FUND OF AMERICA  (CIK 0000044201),0000044201,0001193125-26-195253,N-CSRS,2026-04-30,2026-02-28
Anthropic,"Anthropic, PBC, Class H, preferred shares (a)(b)",5/28/2026,5/28/2026,1,46834000.0,46834000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/894005/000119312526327708/8deec13c12b6955.htm,,,CAPITAL WORLD GROWTH & INCOME FUND  (CIK 0000894005),0000894005,0001193125-26-327708,N-CSRS,2026-07-31,2026-05-31
Anthropic,"Anthropic, PBC, Class F, preferred shares (a)(b)",8/29/2025,8/29/2025,1,86525000.0,154007000.0,77.99133198497543,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Anthropic,"HOF Capital AF Growth, LLC (economic exposure to Anthropic, PBC) (b)",3/26/2025,3/26/2025,1,5100000.0,11515521.0,125.7945294117647,,False,https://www.sec.gov/Archives/edgar/data/2052053/000121390025123946/ea0269626-01_ncsr.htm,,,Powerlaw Corp.  (PWRL)  (CIK 0002052053),0002052053,0001213900-25-123946,N-CSR,2025-12-19,2025-09-30
Canva,"Canva  Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322826003098/msif-efp21121_ncsr.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-26-003098,N-CSR,2026-03-05,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322826003098/msif-efp21121_ncsr.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-26-003098,N-CSR,2026-03-05,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd., Series A, noncumulative preferred",11/4/2021,11/4/2021,1,58000.0,56000.0,-3.4482758620689613,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd., Series A, noncumulative preferred",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322826003098/msif-efp21121_ncsr.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-26-003098,N-CSR,2026-03-05,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd., Series A, noncumulative preferred",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd., Series A-3, noncumulative preferr",11/4/2021,11/4/2021,1,2000.0,2000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd., Series A-3, noncumulative preferr",11/4/2021,11/4/2021,1,31000.0,29000.0,-6.451612903225811,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva  Australia Holdings Pty, Ltd., Series A-4, noncumulative preferr",11/4/2021,11/4/2021,1,2000.0,2000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834426004144/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-26-004144,N-CSR,2026-03-02,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/756913/000075691326000008/8de7a0eecd56ac8.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0000756913-26-000008,N-CSR,2026-03-05,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312526095923/d17207dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-26-095923,N-CSR,2026-03-06,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/729528/000119312526098108/8de78894a4877db.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001193125-26-098108,N-CSR,2026-03-09,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,656000.0,634000.0,-3.353658536585369,,True,https://www.sec.gov/Archives/edgar/data/933691/000199937126004778/jnlst-ncsr_123125part2of2.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001999371-26-004778,N-CSR,2026-03-02,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(b)",8/26/2021,11/4/2021,2,18022000.0,13272000.0,-26.35667517478637,,True,https://www.sec.gov/Archives/edgar/data/1073330/000119312526298143/8ded3ceee0a5c35.htm,,,NEW WORLD FUND INC  (CIK 0001073330),0001073330,0001193125-26-298143,N-CSRS,2026-07-08,2026-04-30
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/756913/000075691326000008/8de7a0eecd56ac8.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0000756913-26-000008,N-CSR,2026-03-05,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312526095923/d17207dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-26-095923,N-CSR,2026-03-06,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/729528/000119312526098108/8de78894a4877db.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001193125-26-098108,N-CSR,2026-03-09,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/04/2021,2,8215000.0,7933000.0,-3.4327449786974995,,True,https://www.sec.gov/Archives/edgar/data/933691/000199937126004778/jnlst-ncsr_123125part2of2.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001999371-26-004778,N-CSR,2026-03-02,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/4/2021,2,18022000.0,17403000.0,-3.434690933303741,,True,https://www.sec.gov/Archives/edgar/data/1073330/000119312526005755/8de4310613ed3ab.htm,,,NEW WORLD FUND INC  (CIK 0001073330),0001073330,0001193125-26-005755,N-CSR,2026-01-07,2025-10-31
Canva,"Canva Australia Holdings Pty, Ltd. (a)(c)",8/26/2021,11/4/2021,2,64403000.0,48357000.0,-24.91498843221589,,True,https://www.sec.gov/Archives/edgar/data/719603/000119312525301429/8de2bb013ae7aa9.htm,,,EUPAC FUND  (CIK 0000719603),0000719603,0001193125-25-301429,N-CSRS,2025-11-28,2025-09-30
Canva,"Canva Australia Holdings Pty, Ltd. (a)(d)",8/26/2021,11/4/2021,2,64403000.0,47428000.0,-26.357467819822055,,True,https://www.sec.gov/Archives/edgar/data/719603/000119312526247099/8deb6cc01df909b.htm,,,EUPAC FUND  (CIK 0000719603),0000719603,0001193125-26-247099,N-CSR,2026-05-29,2026-03-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A, noncumulative preferred ",11/4/2021,11/4/2021,1,58000.0,56000.0,-3.4482758620689613,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A, noncumulative preferred ",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/756913/000075691326000008/8de7a0eecd56ac8.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0000756913-26-000008,N-CSR,2026-03-05,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A, noncumulative preferred ",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A, noncumulative preferred ",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312526095923/d17207dncsr.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-26-095923,N-CSR,2026-03-06,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A, noncumulative preferred ",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/729528/000119312526098108/8de78894a4877db.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001193125-26-098108,N-CSR,2026-03-09,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A, noncumulative preferred ",11/4/2021,11/4/2021,1,719000.0,695000.0,-3.3379694019471495,,True,https://www.sec.gov/Archives/edgar/data/933691/000199937126004778/jnlst-ncsr_123125part2of2.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001999371-26-004778,N-CSR,2026-03-02,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A-3, noncumulative preferre",11/4/2021,11/4/2021,1,2000.0,2000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A-3, noncumulative preferre",11/4/2021,11/4/2021,1,31000.0,29000.0,-6.451612903225811,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva Australia Holdings Pty, Ltd., Series A-4, noncumulative preferre",11/4/2021,11/4/2021,1,2000.0,2000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312526090894/d768862dncsr.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-26-090894,N-CSR,2026-03-04,2025-12-31
Canva,"Canva,  Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322825009467/mml-efp16220_ncsrs.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-25-009467,N-CSRS,2025-09-05,2025-06-30
Canva,"Canva,  Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/933691/000138713125000238/jnlst-ncsrs_063025.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001387131-25-000238,N-CSRS,2025-08-28,2025-06-30
Canva,"Canva,  Inc. (a)(b)",8/26/2021,11/4/2021,2,8215000.0,6168000.0,-24.91783323189288,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322825009467/mml-efp16220_ncsrs.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-25-009467,N-CSRS,2025-09-05,2025-06-30
Canva,"Canva,  Inc. (a)(b)",8/26/2021,11/4/2021,2,8215000.0,6168000.0,-24.91783323189288,,True,https://www.sec.gov/Archives/edgar/data/933691/000138713125000238/jnlst-ncsrs_063025.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001387131-25-000238,N-CSRS,2025-08-28,2025-06-30
Canva,"Canva,  Inc., Series A, noncumulative preferred shares (a)(b)",11/4/2021,11/4/2021,1,719000.0,540000.0,-24.89568845618915,,True,https://www.sec.gov/Archives/edgar/data/67160/000113322825009467/mml-efp16220_ncsrs.htm,,,MML SERIES INVESTMENT FUND  (CIK 0000067160),0000067160,0001133228-25-009467,N-CSRS,2025-09-05,2025-06-30
Canva,"Canva,  Inc., Series A, noncumulative preferred shares (a)(b)",11/4/2021,11/4/2021,1,719000.0,540000.0,-24.89568845618915,,True,https://www.sec.gov/Archives/edgar/data/933691/000138713125000238/jnlst-ncsrs_063025.htm,,,JNL SERIES TRUST  (CIK 0000933691),0000933691,0001387131-25-000238,N-CSRS,2025-08-28,2025-06-30
Canva,"Canva,  Inc., Series A-3, noncumulative preferred shares1,2",11/4/2021,11/4/2021,1,31000.0,19000.0,-38.70967741935484,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834424016148/fp0089217-1_ncsrs.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-24-016148,N-CSRS,2024-08-28,2024-06-30
Canva,"Canva,  Inc., Series A-4, noncumulative preferred shares1,2",11/4/2021,11/4/2021,1,2000.0,1000.0,-50.0,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834424016148/fp0089217-1_ncsrs.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-24-016148,N-CSRS,2024-08-28,2024-06-30
Canva,"Canva, Inc",12/17/2021,12/17/2021,1,204536.0,204499.0,-0.018089725036174453,120.0,False,https://www.sec.gov/Archives/edgar/data/892538/000119312522100273/d261779dncsr.htm,1704.4666666666667,1704.1583333333333,SUNAMERICA SERIES TRUST  (CIK 0000892538),0000892538,0001193125-22-100273,N-CSR,2022-04-08,2022-01-31
Canva,"Canva, Inc . Series A",12/17/2021,12/17/2021,1,13637.0,13633.0,-0.029331964508327868,8.0,False,https://www.sec.gov/Archives/edgar/data/892538/000119312522100273/d261779dncsr.htm,1704.625,1704.125,SUNAMERICA SERIES TRUST  (CIK 0000892538),0000892538,0001193125-22-100273,N-CSR,2022-04-08,2022-01-31
Canva,"Canva, Inc.",12/17/2021,12/17/2021,1,366395.0,293475.0,-19.902018313568693,215.0,False,https://www.sec.gov/Archives/edgar/data/1003239/000110465922069195/tm228187d1_ncsr.htm,1704.1627906976744,1365.0,SEASONS SERIES TRUST  (CIK 0001003239),0001003239,0001104659-22-069195,N-CSR,2022-06-08,2022-03-31
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,5000507.0,5000507.0,0.0,,False,https://www.sec.gov/Archives/edgar/data/44402/000089843224000879/ncsr-nbef-updated.htm,,,NEUBERGER BERMAN EQUITY FUNDS  (CIK 0000044402),0000044402,0000898432-24-000879,N-CSR,2024-11-07,2024-08-31
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,5000507.0,6700277.0,33.9919532159439,,False,https://www.sec.gov/Archives/edgar/data/44402/000089843225000301/nbef-ncsrs.htm,,,NEUBERGER BERMAN EQUITY FUNDS  (CIK 0000044402),0000044402,0000898432-25-000301,N-CSRS,2025-05-01,2025-02-28
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,5000507.0,7717104.0,54.32643129986619,,False,https://www.sec.gov/Archives/edgar/data/44402/000089843225000854/nbef-ncsr_100combined.htm,,,NEUBERGER BERMAN EQUITY FUNDS  (CIK 0000044402),0000044402,0000898432-25-000854,N-CSR,2025-10-30,2025-08-31
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,5000507.0,7717104.0,54.32643129986619,,False,https://www.sec.gov/Archives/edgar/data/44402/000089843226000303/ncsrs-nbefcombined.htm,,,NEUBERGER BERMAN EQUITY FUNDS  (CIK 0000044402),0000044402,0000898432-26-000303,N-CSRS,2026-05-01,2026-02-28
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,15000454.0,15000455.0,6.666464891225132e-06,,False,https://www.sec.gov/Archives/edgar/data/1317474/000089843224000544/nbaf-ncsrs.htm,,,NEUBERGER BERMAN ALTERNATIVE FUNDS  (CIK 0001317474),0001317474,0000898432-24-000544,N-CSRS,2024-07-02,2024-04-30
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,15000454.0,20064104.0,33.75664496554571,,False,https://www.sec.gov/Archives/edgar/data/1317474/000089843225000021/nbaf_ncsr-combinednew2.htm,,,NEUBERGER BERMAN ALTERNATIVE FUNDS  (CIK 0001317474),0001317474,0000898432-25-000021,N-CSR,2025-01-06,2024-10-31
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,15000454.0,20099402.0,33.99195784340927,,False,https://www.sec.gov/Archives/edgar/data/1317474/000207111125000021/nbaf-combined33.htm,,,NEUBERGER BERMAN ALTERNATIVE FUNDS  (CIK 0001317474),0001317474,0002071111-25-000021,N-CSRS,2025-06-26,2025-04-30
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,15000454.0,23149667.0,54.326442386343764,,False,https://www.sec.gov/Archives/edgar/data/1317474/000089843226000011/ncsr-nbaf_combined1.htm,,,NEUBERGER BERMAN ALTERNATIVE FUNDS  (CIK 0001317474),0001317474,0000898432-26-000011,N-CSR,2026-01-02,2025-10-31
Canva,"Canva, Inc.",3/19/2024,3/19/2024,1,15000454.0,23149667.0,54.326442386343764,,False,https://www.sec.gov/Archives/edgar/data/1317474/000089843226000457/nbaf-ncsrs_combined.htm,,,NEUBERGER BERMAN ALTERNATIVE FUNDS  (CIK 0001317474),0001317474,0000898432-26-000457,N-CSRS,2026-07-01,2026-04-30
Canva,"Canva, Inc.",8/26/2021,11/4/2021,2,656000.0,656000.0,0.0,,True,https://www.sec.gov/Archives/edgar/data/892538/000119312522071647/d231183dncsr.htm,,,SUNAMERICA SERIES TRUST  (CIK 0000892538),0000892538,0001193125-22-071647,N-CSR,2022-03-10,2021-12-31
Canva,"Canva, Inc.",8/26/2021,11/4/2021,2,18022000.0,16139000.0,-10.448340916657417,,True,https://www.sec.gov/Archives/edgar/data/1073330/000005193122000510/nwf_ncsrs.htm,,,NEW WORLD FUND INC  (CIK 0001073330),0001073330,0000051931-22-000510,N-CSRS,2022-06-30,2022-04-30
Canva,"Canva, Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/729528/000114554925057870/8dde72496ff4036.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001145549-25-057870,N-CSRS,2025-09-05,2025-06-30
Canva,"Canva, Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/778207/000119312525194969/d897817dncsrs.htm,,,TRANSAMERICA SERIES TRUST  (CIK 0000778207),0000778207,0001193125-25-194969,N-CSRS,2025-09-03,2025-06-30
Canva,"Canva, Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/1126087/000119312525196817/d847693dncsrs.htm,,,Brighthouse Funds Trust I  (CIK 0001126087),0001126087,0001193125-25-196817,N-CSRS,2025-09-05,2025-06-30
Canva,"Canva, Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/353905/000139834425016853/primary-document.htm,,,NATIONWIDE VARIABLE INSURANCE TRUST  (CIK 0000353905),0000353905,0001398344-25-016853,N-CSRS,2025-08-27,2025-06-30
Canva,"Canva, Inc. (a)(b)",8/26/2021,11/4/2021,2,656000.0,493000.0,-24.84756097560976,,True,https://www.sec.gov/Archives/edgar/data/756913/000168386325007147/f42696d1.htm,,,JOHN HANCOCK VARIABLE INSURANCE TRUST  (CIK 0000756913),0000756913,0001683863-25-007147,N-CSRS,2025-08-29,2025-06-30
Canva,"Canva, Inc. (a)(b)",8/26/2021,11/4/2021,2,8215000.0,6168000.0,-24.91783323189288,,True,https://www.sec.gov/Archives/edgar/data/729528/000114554925057870/8dde72496ff4036.htm,,,AMERICAN FUNDS INSURANCE SERIES  (CIK 0000729528),0000729528,0001145549-25-057870,N-CSRS,2025-09-05,2025-06-30
